"Filename","Name","Side","Sha512","Source","Confidence"
"creeperoverhaul-3.0.2-forge.jar","Creeper Overhaul","both","ce8b526b0d673566ee1aecfe14521818b183d73dafde838b7b4a9376e629cb2bf3d36219c8a03e974c8d93550d387a3ea1e33b9ca64c26cd934ded937d065d94","https://cdn.modrinth.com/data/MI1LWe93/versions/Ap1DSAzz/creeperoverhaul-3.0.2-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"cristellib-1.1.6-forge.jar","Cristel Lib","both","8d5c8bb59be56c49ef0fcc3593862ad09862210e5099f39bf66c29c73f1b54b637ec6e6fa01b2e1409dafe4cc3e2f2e43d9c6113c78372f49d7c2ff71d056ca0","https://cdn.modrinth.com/data/cl223EMc/versions/DOsSK4NK/cristellib-1.1.6-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"crittersandcompanions-forge-1.20.1-2.6.2.jar","crittersandcompanions-forge-1.20.1-2.6.2","both","e8582730b81615e244969311f192942e7aa4153f2799614720d252ef7a386668e263027bfdc31492d55de683c7eebbfc1e5791f300687ac7d542a746626a66d4","https://cdn.modrinth.com/data/Yd4wb5wZ/versions/RKEWLFE4/crittersandcompanions-forge-1.20.1-2.6.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"curios-forge-5.14.1+1.20.1.jar","Curios API","both","1373f95fd111c977db2f6adcef8e4eb486a2d926a3e17374692dee4ac3d65857de6446c16922b531aa5ace2c23c666a7fcc28c720b2917c1e04808d15648ba87","https://cdn.modrinth.com/data/vvuO3ImH/versions/IPQlZkz1/curios-forge-5.14.1%2B1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"decorative_blocks-forge-1.20.1-4.1.3.jar","Decorative Blocks","both","e48dae175eb053ce0f7035e634264f8e84e60560609a5e0391bff01c3e584e6c0fa28fd88fde852b674876b8e21f923444c9ad2726326e337da2d69af0261a70","https://cdn.modrinth.com/data/t6BIRVZn/versions/nGmyeiug/decorative_blocks-forge-1.20.1-4.1.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"deeperdarker-forge-1.20.1-1.3.3.jar","Deeper and Darker","both","fcf08e2d1bfb0bf40120f426826b25e6d483a83cf7f04d221798bcc8cb46cedb9065dc5c0d33213f5c708cebd0081aba4ca7265fcd96c76b16d2f99bd4297aae","https://cdn.modrinth.com/data/fnAffV0n/versions/e2oirgc2/deeperdarker-forge-1.20.1-1.3.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"deimos-1.20.1-forge-2.7.jar","Deimos Lib","both","5f133c28fe0fec5d9b851a02f2686cf50f14fe5112b76d89b6012bbf9b83c8a6d1d7d177b42aec260f37b366c00dc872f828035d101892a5b648fd5f9f74e355","https://cdn.modrinth.com/data/WQaxNzFg/versions/kvQsIOHl/deimos-1.20.1-forge-2.7.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Display Case-forge-1.20-1.0.8.jar","Display Case","both","59de0ad0cddb751919d8a4e0b7caf39cc6e9fa3a0449e23f896b4798c78f209c795b006e6c262e971bc61c13e147472122f07ab510e595c69a72368a00c57d9c","https://cdn.modrinth.com/data/cSIsh4gX/versions/DQDfQ22z/Display%20Case-forge-1.20-1.0.8.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"DistantHorizons-3.2.0-b-1.20.1-fabric-forge.jar","DistantHorizons-3.2.0-b-1.20.1-fabric-forge","both","1ecd2b58f026d09154b6d678ecea9452f22c8a9704f8dfb6cc7d64cf6b6f88118ba4284c7537f50107f34ee320dd2c6fc1adbbce2ef0e6a8d2db6783a60c5b93","https://cdn.modrinth.com/data/uCdwusMi/versions/FWGxbEM3/DistantHorizons-3.2.0-b-1.20.1-fabric-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"DoggyTalentsNext-1.20.1-1.19.0.jar","DoggyTalentsNext-1.20.1-1.19.0","both","e41bb7e6536e7837b9565320a0ff361c25d35cbd1186d9f8f5eeaee394fe9d102d4c907a90be2dcb56b93d7e196c67f51b5b3a226d987b2efd917b79796bee23","https://cdn.modrinth.com/data/oXgmplvv/versions/HqnbVXiN/DoggyTalentsNext-1.20.1-1.19.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"domesticationinnovation-1.7.1-1.20.1.jar","Domestication Innovation","both","3d6c4f0259ce504578a5dceb47c61a03784b77e15408b2c57252a82d03dd74cb5ffabfd3234b5ad365e169419dec7bef49d23ac737e2d508f8f51ecf387ecea9","https://cdn.modrinth.com/data/h5JyLdjM/versions/SGxCLghg/domesticationinnovation-1.7.1-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"doubledoors-1.20.1-7.2.jar","Double Doors","both","335774b5052d6b557c1e6b93197e1f4c19b9f1edeca7482d1e87d03a95a6e34588554481b299238938dbdaf6159594da544874e51dc96f27ca7d4cef62d76897","https://cdn.modrinth.com/data/JrvR9OHr/versions/JxWWE54a/doubledoors-1.20.1-7.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"DragN_Bettas-1.20.1-1.3.jar","DragN's Bettas & Aquatics!","both","a244cdb0ddd4df6b1d97e727c5cf54785d704c7edf81d784755c9cbc3344598725e2870109450e4e1c7a14bcac9088ba048cbcbe0d86ea35c774a030e213f66c","https://cdn.modrinth.com/data/YHaYBCno/versions/5hBmyjZL/DragN_Bettas-1.20.1-1.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"dungeons_plus-1.20.1-1.5.0.jar","dungeons_plus-1.20.1-1.5.0","both","bc55d019b7cc0b01c42cc4fa625e79594a5722f93fc5427c098b1fe074e2b46efceefb41d6b7948057774f3345953d79d1e2224596c8f8c55d3c369bc2eb2506","https://cdn.modrinth.com/data/5fNJnSba/versions/PmMZr5jQ/dungeons_plus-1.20.1-1.5.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"dungeons-and-taverns-3.0.3.f.jar","Dungeons and Taverns","both","66008a7439fde95270350433adbff7b74944ad97e216ad165d11b3a023647a8cd18c17aa12ded2a58fa793ff29433e9bcbbd55e6ffd5a3af44f72c1ea12c1089","https://cdn.modrinth.com/data/tpehi7ww/versions/ojHpWOrz/dungeons-and-taverns-3.0.3.f.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"EasyAnvils-v8.0.2-1.20.1-Forge.jar","Easy Anvils","both","2b4715538b2e78bd86fbd05ebd07b7da2c7fa00d6e9653f6fcfad7f1fc59edb495f54164a8e2a48ed97b1722388b11729221775d798c8de9e92fb73e07f01e14","https://cdn.modrinth.com/data/OZBR5JT5/versions/4pRdDqEb/EasyAnvils-v8.0.2-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"EasyMagic-v8.0.1-1.20.1-Forge.jar","Easy Magic","both","ac4bc9cbca15e4b07361a84d90357e53edb0d9e336f16138b0644545061299c51c9b4af1554fac0e5f891021035b0bcd9e4b57c39ee9188324b6bca9d63cd90f","https://cdn.modrinth.com/data/9hx3AbJM/versions/W2xPEG9I/EasyMagic-v8.0.1-1.20.1-Forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"eatinganimation-1.20.1-5.1.0.jar","Eating Animations","client","ca94f5f4f93606da8872012b450caeb64cc1d5697f5dc758e416d62e83f2f70cbc4a81dfc3951a2b80d9a9ee0d0ecd41c3e4c837fe4d418b524216e58d2064e3","https://cdn.modrinth.com/data/X8CISwXp/versions/WqBpsYBv/eatinganimation-1.20.1-5.1.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ecologics-forge-1.20.1-2.2.7.jar","Ecologics","both","ab714a2b2b2f50611f895ccae8d63e65c7457d3a203a920b06868c7c2c9bcab4f7f82c7d48257f02ea46aa9fef4a4ddcb45d64c95ebc642fac8aa0425c693831","https://cdn.modrinth.com/data/NCKpPR0Z/versions/jB0V9NeZ/ecologics-forge-1.20.1-2.2.7.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"embeddium-0.3.31+mc1.20.1.jar","Embeddium","client","ffbf2da4685260a4d5c14c621708bd20722563f084f042d3dfb0a7b87f048e39299648c854a93939129da0d23a15a91ec628560d601e76074b08e275f6e132e9","https://cdn.modrinth.com/data/sk9rgfiA/versions/UTbfe5d1/embeddium-0.3.31%2Bmc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"EnchantmentDescriptions-Forge-1.20.1-17.1.21.jar","Enchantment Descriptions","client","5581f7d706809f079bb1847637c8ce8f9abbf0102c647960b54908e0080387702fdaedb31c87ec1e30f729051e3f7194d6ca33e3016a033bc794981b492def5e","https://cdn.modrinth.com/data/UVtY3ZAC/versions/OPgBRfTQ/EnchantmentDescriptions-Forge-1.20.1-17.1.21.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"endermanoverhaul-forge-1.20.1-1.0.4.jar","Enderman Overhaul","both","febe0456384ecc71d1366535ac49c4852820bba19704f4f23e453f9855e1494dfe1c7d9ac617e353baf18a805bfb6fbd9728c5f0641120cd8e5d93ead0c29bd0","https://cdn.modrinth.com/data/Lq6ojcWv/versions/yjxych8u/endermanoverhaul-forge-1.20.1-1.0.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"endersdelight-1.1.4.jar","endersdelight-1.1.4","both","554a74f9db3b4496fbb98bee3f456495cecdd9e9471d1f8a0de031dfff928f3903e0a76d9e3cbbc785b315833f23bf8593419d11207eb082c8a195e8fe65ad90","https://cdn.modrinth.com/data/2uEhdGKt/versions/Jaf9wxnO/endersdelight-1.1.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"endrem_forge-5.3.3-R-1.20.1.jar","End Remastered","both","92aac4b5af4d69708ca2661cc628ab9a5f0f4b352601944451d3eaa1a46411b9dbfb312957a84a0b196550f9d9f1446acbc0c47e6d0a0279f1ff9df005f96438","https://cdn.modrinth.com/data/ZJTGwAND/versions/SQS2aSUl/endrem_forge-5.3.3-R-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"entity_model_features-3.2.4-1.20.1-forge.jar","[EMF] Entity Model Features","client","77ca53e926822faa5069d3698618c5ee5cd01c6154e383820a989e15a0ad135ebf63c741137a39559f80b62a8a860487058ed168c25a4d840e84b248d4afa7a7","https://cdn.modrinth.com/data/4I1XuqiY/versions/VSBDdOOY/entity_model_features-3.2.4-1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"entity_texture_features_1.20.1-forge-7.1.jar","[ETF] Entity Texture Features","client","0857b572a8695148f72eb9edc6218039ceeab8d11068fdfb567a5b1182232d7500ccccd75d6223b96ec5a5a1123910a6ebb1d9e8c8988d3cdb989797b9cc2228","https://cdn.modrinth.com/data/BVzZfTc1/versions/GQlTHleX/entity_texture_features_1.20.1-forge-7.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"entityculling-forge-1.10.5-mc1.20.1.jar","Entity Culling","client","00f4d6987a7902597e6e3f178f77308d795b2e1c46a2bfdad79f718e8a7417373971b83004cbbe491582d91d1658718187383a368a813af0266ba99804746814","https://cdn.modrinth.com/data/NNAgCjsB/versions/MloBcsQQ/entityculling-forge-1.10.5-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"EquipmentCompare-1.20.1-forge-1.3.7.jar","Equipment Compare","client","b5bcba3d91a5f278b18030160b9d74e6e8f3f0773d9de76ebef9646f4d60e57657930ab36ca63cb93bff1100c8d1ebf4a4ff35f6bbd68d41df0427fe5ee2f2dd","https://cdn.modrinth.com/data/CYSUVOdj/versions/x1lxEKIp/EquipmentCompare-1.20.1-forge-1.3.7.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ExplorersCompass-1.20.1-1.4.0-forge.jar","Explorer","both","cc95056c371c4588d7e5f26509f58118f2335faa6985832cb9df0814877ac8b0aee7910dc5d30953b8b3571d7b6a99d76871a22f55f8f415266185ce6ec2285e","https://cdn.modrinth.com/data/RV1qfVQ8/versions/7ZdJbCOx/ExplorersCompass-1.20.1-1.4.0-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"exposure_polaroid-forge-1.20.1-1.1.4.jar","Exposure: Polaroid","both","197b46b55ea5ab541be50eff7eeb0414328ebef36bd5e166078ee67786772c0560f3177eaa68254dd70068952c633ad1de38f2758154fb1a89cf31019f157b2c","https://cdn.modrinth.com/data/WEWiqYkW/versions/EPtwx6EP/exposure_polaroid-forge-1.20.1-1.1.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"exposure-forge-1.20.1-1.9.21.jar","Exposure","both","66cac5264409cf35edc67c1f06bb0876bae664801fa1bfbcc52a17bbe4541a8f8dba27874ef2f7043b7a456e628c20a7b1c1effa54da1ce238b5530c785c0c7f","https://cdn.modrinth.com/data/hB899VmG/versions/ob6nJLBU/exposure-forge-1.20.1-1.9.21.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"fairylights-7.0.0-1.20.1.jar","Fairy Lights","both","e07d7fa52768f4866fc36e1bd7f2120784cdd9f5a4a2b261c03634986ffbad396ddbf2cae8d4520da61810e001c95a51815e1cdf3dca84a45e5308466656b7c8","https://edge.forgecdn.net/files/4961/775/fairylights-7.0.0-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"fallingleaves-1.20.1-2.1.2.jar","Falling Leaves (NeoForge/Forge)","client","462eda39b0ae6ec6c40f8c538e30a0acf343ccb0d45eb188c77ad1410cab09b607eb9e0f7b791411aca1e6224415485ee635d5b0f83647aecbf1642bdb7b29cd","https://cdn.modrinth.com/data/2JAUNCL4/versions/j5eND1ZA/fallingleaves-1.20.1-2.1.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"FallingTree-1.20.1-4.3.4.jar","FallingTree","both","487cd36886cb791a3f252c90818d5c1cedeec5080a7f874b0bfafff328c8fcc9b2acee03fe40f8397355e8a2a092d2f34cb40671c786c0d9d035728c971d4e9c","https://cdn.modrinth.com/data/Fb4jn8m6/versions/NrtzFkZE/FallingTree-1.20.1-4.3.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"FarmersDelight-1.20.1-1.3.2.jar","Farmer","both","3260a78e5d670792923be4d41a7f449aa3f7b4e258f390d4c388d0400e059e2e511d4aa49d9e51d39738a1dbf5507969495c651c7d59736d5b42c3f9691dc3e5","https://cdn.modrinth.com/data/R2OftAxM/versions/CsjS7EkP/FarmersDelight-1.20.1-1.3.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"FastSuite-1.20.1-5.1.2.jar","FastSuite","both","5c41292a26c7a42ba462d92005afef0df80ce62714d3d47034be4a488c4632dcbf41d647a7825980008bf3970a14dd3cf181063f511231a8d55c235be0db1729","https://cdn.modrinth.com/data/roccmqou/versions/nhk4VpGm/FastSuite-1.20.1-5.1.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ferritecore-6.0.1-forge.jar","FerriteCore","both","a1960a7c03dc32d4ccaccaf28afdd9b078758bbd62d15a91d4039a83fa9397a098e89b69591f6bd5190254d9ee97e502504154b9aec764adb8c65f000b75ba2c","https://cdn.modrinth.com/data/uXXizFIs/versions/DG5Fn9Sz/ferritecore-6.0.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"fetzisdisplays-forge-1.1.0-1.20.1.jar","Fetzi","both","56324a733b18830f551429e1e6aedb51efa4d71abac8598dfa254d0119242e81cf21a3ac626c3a77d115499571ec30785a75f89fca68c15bc16c576ba17b0332","https://cdn.modrinth.com/data/NeiloyHm/versions/SC7n8RVn/fetzisdisplays-forge-1.1.0-1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"FishDisplay-2.2.0.jar","Fish Display","both","6c7d182622c3513233daefbcbb97ec2f0886c835bcd62e80f1135297e284cd7a387ef6b11bf7b37e6131f1c7ce6f5c4ef9b7014505b824fb33cc1869ab07c435","https://cdn.modrinth.com/data/TLBJkU3f/versions/Pr3WNZgG/FishDisplay-2.2.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"FramedBlocks-9.4.3.jar","FramedBlocks","both","19a098bbf9ee7ee39f6b785bbce5f87b9dca58a491fa16eba2f38cfa106f37ee90c1ce56686a50adef8f5d3086e3c22a6127ed02bdf3f80d57297c8f7c1b49fc","https://cdn.modrinth.com/data/wbgfS34j/versions/lSiHA1qU/FramedBlocks-9.4.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"friendsandfoes-forge-mc1.20.1-3.0.9.jar","Friends&Foes (Forge/NeoForge)","both","079c68b7a5c97e8de3daf681816d65df5510a1c025fedd8619a47974af67842aca0003d4cefe40e41cecc28b3bd3ec5696653668c42e503c624a6d9789dca04f","https://cdn.modrinth.com/data/BOCJKD49/versions/ihFi4QrR/friendsandfoes-forge-mc1.20.1-3.0.9.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ftb-filter-system-forge-20.0.1.jar","FTB Filter System","both","4344015842a0bec06ad25751d2dd7f63bf0c2d9346b1dee272fd3183a8bf2a6c30c9e3c0141bf586fe1b0f2add34c918e46119b8f9ef0a1d0ba127785c026211","https://edge.forgecdn.net/files/6466/153/ftb-filter-system-forge-20.0.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ftb-library-forge-2001.2.13.jar","FTB Library","both","433c890fc64b31f140cdb92c6f03f78400bcc105229d1026dbbecb027ff75a8e2f94af5b1eef083d7cf3d37a9afa176731bc59cfeb771d01738353f9f1c113bf","https://edge.forgecdn.net/files/8226/927/ftb-library-forge-2001.2.13.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ftb-quests-forge-2001.4.22.jar","FTB Quests","both","7ffec667d4bb73e33e1815655361c93a7564d9040af937b26035bfa3cc26f6125962f173c623eb71cf949b0b0a49181a0459648007b3054e97150bd72fcc0bf8","https://edge.forgecdn.net/files/8078/538/ftb-quests-forge-2001.4.22.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ftb-teams-forge-2001.3.2.jar","FTB Teams","both","45f8980fa1cfcb7cd772f6a03abb0ac680f7c502dc569839e325553dcaa9105148a2c27a214cd1f1131f6b06bca957f8dd01dfb4a1ccb8e13d49502513480cae","https://edge.forgecdn.net/files/7499/810/ftb-teams-forge-2001.3.2.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ftb-ultimine-forge-2001.1.8.jar","FTB Ultimine","both","57e04a50f96e533d9f92aaa26861ec78709681faf98812b666f7240cb265140f6ac0c5f28025adc4961d8e51b22f65c3eead17bdba2ea7f2929815cafbfc65e5","https://edge.forgecdn.net/files/7880/472/ftb-ultimine-forge-2001.1.8.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ftb-xmod-compat-forge-2.1.3.jar","FTB XMod Compat","both","4eb5aba1aff66721d19e54ceb40863684d0caab0735a9dcc04df86804ffcc19454f88ff89eb000db166aae2c1ef53ddbdadf61a62814db227638a8e86d37f2b9","https://edge.forgecdn.net/files/6402/486/ftb-xmod-compat-forge-2.1.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"fusion-1.3.12-forge-mc1.20.1.jar","fusion-1.3.12-forge-mc1.20.1","client","fca993e57d1f90b6f3db719a3944593f0e6c9f1d392c993804bc5cb3e1c06793c313867132dcacac63e55554b606feb251fda296e5a18c7592df9b3e6739dd3a","https://cdn.modrinth.com/data/p19vrgc2/versions/WXAxqZ1M/fusion-1.3.12-forge-mc1.20.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"geckolib-forge-1.20.1-4.8.4.jar","Geckolib","both","443a321a293e3cb92fbbc3c97a38b179a45d1db703cd7bdb123270a9e04e7b7d67d5b06cd8e77a6d4d9139e033e901b9660cccf53ad5f9beaae6d06eae68febf","https://cdn.modrinth.com/data/8BmcQJ2H/versions/aC5KMoNg/geckolib-forge-1.20.1-4.8.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"GlitchCore-forge-1.20.1-0.0.1.1.jar","GlitchCore","both","f4d9ec11b9604f59552cbecf4099600e7adef993cff37af0badac29505bd47aa9615acd140ee808b51754b048c2d61e2f942f656ff391df1e080cbffdfec5112","https://cdn.modrinth.com/data/s3dmwKy5/versions/pYPZ5MNI/GlitchCore-forge-1.20.1-0.0.1.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"gml-4.0.10-all.jar","GroovyModLoader (GML)","both","bd65648b8c9f9de97279a1e68013f7b2068c7bd4e045dab9c81f9a4a2b02630f5f367733fc312e4160e8c54648267b8ca6f586277d84b80923b2e1091f5a0928","https://cdn.modrinth.com/data/zg2tT2Vu/versions/s7gFqeVL/gml-4.0.10-all.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"gottschcore-1.20.1-2.8.0.jar","GottschCore","both","a39252c7ef216346abfeebd53a35347977fed945a314c5c069891788be114add2748840b49980d03393c500a5e6478390c8eb30bd2e04b06c2befca148817dd6","https://cdn.modrinth.com/data/Pww2zMWB/versions/RD1E4KwS/gottschcore-1.20.1-2.8.0.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"guardvillagers-1.20.1-1.6.18.jar","Guard Villagers","both","65be2dc12dfbf6731ceeff650804a92cb7b218cc4575f7658b5aa90e688bf532c61ea096f5172b427438964997385cbbf71d1d4d51cd0035fa355abb8663c915","https://cdn.modrinth.com/data/H1sntfo8/versions/jhuh3S9g/guardvillagers-1.20.1-1.6.18.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"handcrafted-forge-1.20.1-3.0.6.jar","Handcrafted","both","d3c2eb6fad0c274d4ce9e121749252bcbc19a1b0ff5b619255a08f22e3aade51d3f3fd454712de5b1cb8242e78c2f320ab99d2c94f96f372b4089dbc66a8d78e","https://cdn.modrinth.com/data/pJmCFF0p/versions/N7wZwOFy/handcrafted-forge-1.20.1-3.0.6.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Iceberg-1.20.1-forge-1.1.25.jar","Iceberg","both","8612097a014fcd6343a092cfeddb0e9d57c5a665b9ac61603a7760d156abd048ac548db55e750b369700b0475661e554f4b92b44677edf07574d4f9ffa42558c","https://cdn.modrinth.com/data/5faXoLqX/versions/BQ8rJPXV/Iceberg-1.20.1-forge-1.1.25.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"ImmediatelyFast-Forge-1.5.5+1.20.4.jar","ImmediatelyFast-Forge-1.5.5+1.20.4","client","8fab0605880f6b3875dc6d9d7bc8d69612a3e61a0bfc5adeac3240248715042f04885a09bc4d29383ab809cfc536dff84c6150af56ebd8f08128a1c42909c323","https://cdn.modrinth.com/data/5ZwdcRci/versions/rvsLEEZU/ImmediatelyFast-Forge-1.5.5%2B1.20.4.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"immersive_aircraft-1.4.1+1.20.1-forge.jar","Immersive Aircraft","both","561feeababe1a75984eed66c5b62ac4bc5d1eaf6db35b8dda7295eb5d88b452b0c0170b35d7c3da4409c8253f4794ee8ffbda0b0ec59432b3d0b1736832a7867","https://cdn.modrinth.com/data/x3HZvrj6/versions/QQI7iHKf/immersive_aircraft-1.4.1%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"immersive_armors-1.7.2+1.20.1-forge.jar","Immersive Armors","both","acee2a8381577a85626217a8f7ea9bd862984cdfc8b2c81ea096bd299ea6850491f6335a9774d6c83631db1b433a8b87042f1630250d10415fc37edd2f45428e","https://cdn.modrinth.com/data/eE2Db4YU/versions/ZPdUJXFG/immersive_armors-1.7.2%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"immersive_melodies-0.7.0+1.20.1-forge.jar","immersive_melodies-0.7.0+1.20.1-forge","both","733d1d81c0514f571e0614789fb1c0670e1c20cf2b822fb0b940b6ebed45a9850e263bfa5e752eac2feac4fcb7741732197c7db356448aed369235659016cfd4","https://cdn.modrinth.com/data/TaSmHw8V/versions/lib5mPYS/immersive_melodies-0.7.0%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"immersive_paintings-0.6.13+1.20.1-forge.jar","Immersive Paintings","both","a61369c5c9b18c4830f314b96c5d2081fd5107b0d560808753e3697868ac1e95b7e962507d269b134c0987e8a6eb32feb25358f2ce1d7a1e218db01914bd4022","https://cdn.modrinth.com/data/6txNkua3/versions/DYpJU8lA/immersive_paintings-0.6.13%2B1.20.1-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"immersive_weathering-1.20.1-2.0.5-forge.jar","Immersive Weathering","both","4715d06078855f65d585530453deed62ca55e66ed9455e56dff77294a17c5106ab7aa9d117f34629d4d7b420b1b6e379b8d60e231d6327a9cb0a847aabab0e33","https://cdn.modrinth.com/data/jkskOO9i/versions/Fl2lADP9/immersive_weathering-1.20.1-2.0.5-forge.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Incendium_1.20.x_v5.3.5.jar","Incendium_1.20.x_v5.3.5","both","04944dcbf3aa7ee8ea8785549e00f74a417ca17aa5760593e39090733ab0a9e38ebce078e4f5af544030759a5459c371003601ff5a7feebbc09765f8c712bb25","https://cdn.modrinth.com/data/ZVzW5oNS/versions/uUqarp2H/Incendium_1.20.x_v5.3.5.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"inventoryessentials-forge-1.20.1-8.2.18.jar","Inventory Essentials","both","e2f96fe07bed3576aced533487f0c88dfe5b24b2f22841caff558cb69d7b5a0da1f1fe61da382fa49daf8ce8d098a440328f2e5cb7c1ffab1871bb0b949cf030","https://cdn.modrinth.com/data/Boon8xwi/versions/lymlfcUI/inventoryessentials-forge-1.20.1-8.2.18.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"Jade-1.20.1-Forge-11.13.3.jar","Jade-1.20.1-Forge-11.13.3","both","72025c4ad6d26522bafe3d5d6ac9d4702c006a868312cb34df8a7a2398a4618205839607b129c167fd176e58cb7655f08e3afbf1993925c80d4fcc559c45a037","https://cdn.modrinth.com/data/nvQzSEkH/versions/xJQHCmWJ/Jade-1.20.1-Forge-11.13.3.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"JadeAddons-1.20.1-Forge-5.5.1.jar","Jade Addons (Neo/Forge)","both","24eb1ca5c13003487b959199dfc70422c373c65aaf12f2dfaab17adbad25303cb735203b43faa353597568615f31f867e7c33d8b213f4bec447df62c6be828f7","https://cdn.modrinth.com/data/xuDOzCLy/versions/l9IrZYLt/JadeAddons-1.20.1-Forge-5.5.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
"jamlib-forge-1.3.6+1.20.1-patch.1.jar","JamLib","both","0ff2c1871cf5bf66ae92c0a02fd8c800e22361f1c150db3d07905cfa5f884e1114579e9f9cd8cfd793bc71e6b49983d23af3862ffa9a5a2099939f9552a0896b","https://cdn.modrinth.com/data/IYY9Siz8/versions/PDIowNff/jamlib-forge-1.3.6%2B1.20.1-patch.1.jar","manifest: Packwiz side and declared exact hash; see validation audits for runtime proof"
